stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PE432,PE432,PE432-Parada 6 / Paradero 20   Santa Rosa,-33.5288025646727,-70.635025953642,
PE433,PE433,PE433-Av. Fernández Albano Esq. / Industria,-33.5277361422712,-70.638468976357,
PE434,PE434,PE434-Av. Fernández Albano Esq. / Rivadavia,-33.5273334489007,-70.6411580211336,
PE435,PE435,PE435-Av. Fernández Albano Esq. / Alvear,-33.5269054047155,-70.6439519741743,
PE436,PE436,PE436-Av. Fernández Albano Esq. / San Francisco,-33.5260603826409,-70.6469360060787,
PG459,PG459,PG459-Av. Fernández Albano Esq. / Iquique,-33.5252343511629,-70.6512689474194,
PG460,PG460,PG460-Av. Fernández Albano Esq. / Concepción,-33.5246652839619,-70.6541320178128,
PG461,PG461,PG461-Av. Fernández Albano Esq. / Eulogio Altamirano,-33.5240893160558,-70.6570273267728,
PG462,PG462,PG462-Av. Fernández Albano Esq. / Gran Avenida,-33.5234315763108,-70.6602249881487,
PG463,PG463,PG463-Paulina Esq. / San Eduardo,-33.5221631569278,-70.6619319611742,
PG464,PG464,PG464-Paulina Esq. / General Freire,-33.5204533703202,-70.6614247639336,
PE443,PE443,PE443-Santa Amalia Esq. / Pasaje Pto. Octay,-33.5435794804833,-70.5715989508185,
PE444,PE444,PE444-Santa Amalia Esq. / Avenida México,-33.5435464577031,-70.5744218620403,
PE445,PE445,PE445-Avenida México Esq. / Enrique Olivares,-33.539904512774,-70.575131094289,
PE446,PE446,PE446-Avenida México Esq. / Rojas Magallanes,-33.5362915070345,-70.5768099956031,
PE447,PE447,PE447-Avenida México Esq. / Los Alacalufes,-33.5337853975229,-70.5779079987858,
PE448,PE448,PE448-Avenida México Esq. / Santa Julia,-33.532603450956,-70.5783189809527,
PE449,PE449,PE449-Avenida México Esq. / Perpetua Freire,-33.5303333838206,-70.5790530289552,
PE450,PE450,PE450-Avenida México Esq. / G. De Alderete,-33.5280054366818,-70.5798559790102,
PE451,PE451,PE451-Avenida México Esq. / Quinchamalí,-33.5256893650212,-70.5806960372152,
PE452,PE452,PE452-Avenida México Esq. / Av. Walker Martínez,-33.5228193248797,-70.5825209623368,
PE454,PE454,PE454-Parada 2 / (M) Bellavista   De La Florida,-33.5201831065303,-70.599467950536,
PH779,PH779,PH779-Benozzo Gozzoli Esq. / Pintor Velásquez,-33.5067266697627,-70.6290320185902,
PH762,PH762,PH762-Benozzo Gozzoli Esq. / Pirámide,-33.5035676354089,-70.6293299926843,
PH763,PH763,PH763-Benozzo Gozzoli Esq. / Ureta Cox,-33.5007267917302,-70.6295846133403,
PH764,PH764,PH764-Benozzo Gozzoli Esq. / Ingeniero Budge,-33.4977796471159,-70.6298510067436,
PH437,PH437,PH437-Av.Pdte.Salvador Allende Esq. / Juan Rivadeneira,-33.4958086753558,-70.6309969983185,
PH438,PH438,PH438-Av.Pdte.Salvador Allende Esq. / M.Toro Y Zambrano,-33.4956195937038,-70.6332440337016,
PH765,PH765,PH765-M.De Toro Y Zambrano Esq. / Prensa,-33.4941575972378,-70.6334530508032,
PH766,PH766,PH766-M.De Toro Y Zambrano Esq. / Alvarez De Toledo,-33.4923426094706,-70.6333559966425,
PH767,PH767,PH767-M.De Toro Y Zambrano Esq. / Alc. P. Alarcón,-33.4904186432806,-70.6332549644436,
PH1510,PH1510,PH1510-Sierra Bella Esq. / Lucrecia Fernández,-33.4871226630037,-70.6324279618547,
PH769,PH769,PH769-Sierra Bella Esq. / Gandarillas,-33.485554613216,-70.6326300374132,
PH407,PH407,PH407-Alc.Carlos Valdovinos Esq. / M.Toro Y Zambrano,-33.4838426432978,-70.6316620256271,
PH408,PH408,PH408-Parada 3 / Estadio   San Joaquín,-33.4844566492697,-70.6295300102413,
PA509,PA509,PA509-Franklin Esq. / San Diego,-33.4731673505276,-70.6479340098633,
PA544,PA544,PA544-Parada 4 / (M) Franklin,-33.4761374907551,-70.6495458977465,
PA531,PA531,PA531-Bio Bío Esq. / Nataniel Cox,-33.4745863046528,-70.6496920091468,
PA706,PA706,PA706-Bio Bío Esq. / San Francisco,-33.4746314166865,-70.6439700203232,
PH484,PH484,PH484-C. Silva Vildósola Esq. / Chiloé,-33.4775873096498,-70.6448463125186,
PH786,PH786,PH786-Rivas Esq. / San Francisco,-33.4788044425703,-70.6440360494132,
PH405,PH405,PH405-Carmen Esq. / Rivas,-33.4804106230754,-70.6337569146637,
PH406,PH406,PH406-Carmen Esq. / Av.Carlos Valdovinos,-33.482695573566,-70.6346719803329,
PH1460,PH1460,PH1460-Av. Las Industrias Esq. / Alc. P. Alarcón,-33.4901556899475,-70.6294570297504,
PH646,PH646,PH646-Alc. Pedro Alarcón Esq. / Antártica,-33.4902026985545,-70.6324521853419,
PH755,PH755,PH755-M.De Toro Y Zambrano Esq. / Alvarez De Toledo,-33.4917916061673,-70.6334099051937,
PH756,PH756,PH756-M.De Toro Y Zambrano Esq. / Embajador Noel,-33.4934219538439,-70.6335029531214,
PH757,PH757,PH757-M.De Toro Y Zambrano Esq. / Av.Pdte.S.Allende,-33.4953325601541,-70.6335980414677,
PH459,PH459,PH459-Av.Pdte.Salvador Allende Esq. / Juan Rivadeneira,-33.4959105934474,-70.6315980194252,
PH758,PH758,PH758-Benozzo Gozzoli Esq. / Ingeniero Budge,-33.4972016537494,-70.6300370447731,
PH759,PH759,PH759-Benozzo Gozzoli Esq. / Ureta Cox,-33.5001226532738,-70.6297769500208,
PH760,PH760,PH760-Benozzo Gozzoli Esq. / Pirámide,-33.5030396875057,-70.6294959919571,
PH761,PH761,PH761-Benozzo Gozzoli Esq. / Av. Departamental,-33.5069881010085,-70.6291420932213,
PH1468,PH1468,PH1468-Parada  / Paradero 9   Av.Vicuña Mackenna,-33.5101599596696,-70.6119190032307,
PE1491,PE1491,PE1491-Parada 13 / (M) Bellavista De La Florida,-33.5221919648476,-70.5996387699256,
PE455,PE455,PE455-Avenida México Esq. / Monterrey,-33.525752374979,-70.5807969989432,
PE456,PE456,PE456-Avenida México Esq. / G. De Alderete,-33.5277313839494,-70.5800879931553,
PE457,PE457,PE457-Avenida México Esq. / Tabunco,-33.52911839662,-70.5795440322057,
PE458,PE458,PE458-Avenida México Esq. / Santa Julia,-33.5321834267243,-70.5785980003821,
PE459,PE459,PE459-Avenida México Esq. / Los Alacalufes,-33.5336294762759,-70.5780843537665,
PE460,PE460,PE460-Avenida México Esq. / Rojas Magallanes,-33.5357244244497,-70.5771859737705,
PE461,PE461,PE461-Avenida México Esq. / Enrique Olivares,-33.5395104352282,-70.5755259609161,
PE462,PE462,PE462-Avenida México Esq. / Santa Amalia,-33.5434666390075,-70.5747411375124,
PE463,PE463,PE463-Parada 3 / Paradero 20   Av. La Florida,-33.5437775391676,-70.5703339623112,
PG1934,PG1934,PG1934-Avenida Concha Esq. / Avenida Ossa,-33.5389096648201,-70.6614722208582,
PG1935,PG1935,PG1935-Avenida Ossa Esq. / Gran Avenida,-33.5392913058574,-70.6622509441241,
PG470,PG470,PG470-Blas Vial Esq. / Catalina Kleiman,-33.5331222699883,-70.6540270109457,
PG471,PG471,PG471-Blas Vial Esq. / Uruguay,-33.5311167549977,-70.6534518096271,
PG474,PG474,PG474-La Granja Esq. / Argentina,-33.5306667116651,-70.648482959881,
PG1437,PG1437,PG1437-La Granja Esq. / Avenida El Parrón,-33.5289583548793,-70.6479860104186,
PE464,PE464,PE464-Esteban Gumucio Esq. / Sevilla,-33.5209607536466,-70.6336654713501,
PE465,PE465,PE465-Esteban Gumucio Esq. / Los Vilos,-33.5207356415597,-70.6315830284599,
PE466,PE466,PE466-Esteban Gumucio Esq. / 9 Oriente ,-33.5204896253106,-70.6292980032121,
PE467,PE467,PE467-Esteban Gumucio Esq. / La Serena,-33.5202596862462,-70.6271449685301,
PE468,PE468,PE468-Parada 3 / Consultorio Padre   Esteban Gumucio,-33.5198947736205,-70.6237370345598,
PE469,PE469,PE469-Calle K Esq. / La Castrina,-33.5202715516512,-70.6207598493108,
PE470,PE470,PE470-Calle K Esq. / Mañio,-33.5210488805391,-70.6189242784685,
PE471,PE471,PE471-Mañío Esq. / Laurel,-33.5183159781211,-70.6169749987035,
PE472,PE472,PE472-Mañío Esq. / Alerce ,-33.5164799004033,-70.6159029574515,
PE477,PE477,PE477-Parada 3 / (M) Mirador,-33.5128530523914,-70.6059366140895,
PE479,PE479,PE479-Mirador Azul Esq. / Froilán Roa,-33.511679056618,-70.6017699996389,
PE1335,PE1335,PE1335-Froilán Roa Esq. / Froilán Lagos,-33.5134191154716,-70.6009139864545,
PE481,PE481,PE481-Froilán Roa Esq. / San Carlos De Ancud,-33.5155841755657,-70.5985599995548,
PE482,PE482,PE482-Froilán Roa Esq. / Av. A. Vespucio,-33.5175711750081,-70.5952829514148,
PE1391,PE1391,PE1391-Filomena Soto Esq. / Av.Vicuña Mackenna,-33.5208831129981,-70.5983089685524,
PD904,PD904,PD904-Parada 2 / (M) Pedrero,-33.5082199348799,-70.6118930364559,
PH383,PH383,PH383-Punta Arenas Esq. / Naciones Unidas,-33.5119744054898,-70.6114500022505,
PH384,PH384,PH384-Avenida Lo Ovalle Esq. / Avenida Estadio,-33.512982947283,-70.6132810334459,
PE483,PE483,PE483-Parada 3 / Mim,-33.5147928873749,-70.6141119729312,
PE484,PE484,PE484-Mañío Esq. / Alerce ,-33.5160546101922,-70.6157849096862,
PE485,PE485,PE485-Mañío Esq. / Proyectada,-33.5185338766519,-70.6172495101124,
PE486,PE486,PE486-Calle K Esq. / Central,-33.5209978598325,-70.6188950108443,
PE487,PE487,PE487-Calle K Esq. / La Castrina,-33.5203878470463,-70.6203429752537,
PE488,PE488,PE488-Calle O Esq. / Av. Las Industrias,-33.5197620005216,-70.6232098914005,
PE489,PE489,PE489-Esteban Gumucio Esq. / La Serena,-33.5201356639349,-70.6267009937375,
PE490,PE490,PE490-Esteban Gumucio Esq. / 8 Oriente ,-33.5204556343036,-70.6295849465231,
PE491,PE491,PE491-Esteban Gumucio Esq. / Los Vilos,-33.5206006598871,-70.6310549661325,
PE492,PE492,PE492-Esteban Gumucio Esq. / Membrillar,-33.5208295931917,-70.6331970169676,
PE493,PE493,PE493-Parada 6 / Paradero 18   Santa Rosa,-33.5211270587706,-70.6360936172963,
PG485,PG485,PG485-La Granja Esq. / Argentina,-33.530078144667,-70.6484388379815,
PG486,PG486,PG486-La Granja Esq. / Uruguay,-33.5315643448955,-70.6488709608842,
PG489,PG489,PG489-Blas Vial Esq. / Celita Gomberoff,-33.5331341895794,-70.6541471968923,
PG490,PG490,PG490-Blas Vial Esq. / Ecuador,-33.5351599627155,-70.6547042937729,
PE1484,PE1484,PE1484-Av. Américo Vespucio Esq. / Froilán Roa,-33.5194145370801,-70.5954972472689,
PE497,PE497,PE497-Teniente Rolando Froden Esq. / Juan Carlos,-33.5197863589015,-70.585024014019,
PE498,PE498,PE498-Teniente Rolando Froden Esq. / Avenida La Florida,-33.5197404057453,-70.5817800035012,
PE1421,PE1421,PE1421-Diagonal Santa Irene Esq. / Luna,-33.5219087793828,-70.5687054016236,
PE499,PE499,PE499-Diagonal Santa Irene Esq. / Paicaví,-33.5202926178472,-70.5666910209115,
PE500,PE500,PE500-Diagonal Santa Irene Esq. / Orompello,-33.519290603134,-70.5654009664468,
PE501,PE501,PE501-Palena Esq. / Lientur,-33.5181966727333,-70.5620200210906,
PE502,PE502,PE502-Parada 3 / Terminal   María Angélica,-33.5180837249296,-70.5584120307658,
PE1336,PE1336,PE1336-Las Araucarias Esq. / San Francisco,-33.5199552227811,-70.5524000003696,
PE1387,PE1387,PE1387-San Francisco Esq. / Borde Los Fresnos,-33.5198227804772,-70.5501820286904,
PE1401,PE1401,PE1401-San Francisco Esq. / Las Perdices,-33.5198530437247,-70.5472027289507,
PE1337,PE1337,PE1337-Av. Las Perdices Esq. / Santa Berta,-33.5161774479314,-70.5470363990727,
PE1338,PE1338,PE1338-Av. Las Perdices Esq. / María Angélica,-33.5144448195869,-70.547882030346,
PE509,PE509,PE509-Las Araucarias Esq. / Paseo De La Plaza,-33.5185107616225,-70.5521409852832,
PE510,PE510,PE510-Las Araucarias Esq. / María Angélica,-33.5167798488653,-70.5519345722063,
PE511,PE511,PE511-María Angélica Esq. / Calle 1,-33.5172827262393,-70.5550430266489,
PE512,PE512,PE512-Palena Esq. / Orompello,-33.5181126528797,-70.5617390089096,
PE513,PE513,PE513-Palena Esq. / Orompello,-33.5183926467999,-70.5646100195142,
PE514,PE514,PE514-Diagonal Santa Irene Esq. / Paicaví,-33.520214713837,-70.5667041513945,
PE515,PE515,PE515-Diagonal Santa Irene Esq. / Alicahue,-33.5221585690305,-70.5691760206191,
PE517,PE517,PE517-Teniente Rolando Froden Esq. / Laura,-33.5195903869971,-70.5818540393726,
PE518,PE518,PE518-Teniente Rolando Froden Esq. / Real Alicante,-33.5196473334618,-70.5851689825426,
PE519,PE519,PE519-Teniente Rolando Froden Esq. / A. De Ercilla,-33.5196714382138,-70.5867847616149,
PF481,PF481,PF481-Parada 4 / Mall   Plaza Tobalaba,-33.5677619097064,-70.5552397787162,
PF482,PF482,PF482-Avenida Los Toros Esq. / San Sebastián,-33.566561698234,-70.5580879838833,
PF483,PF483,PF483-Avenida Los Toros Esq. / Juan I. Molina,-33.5668816138609,-70.562414979989,
PE344,PE344,PE344-Santa Cecilia Esq. / San Jorge,-33.5586844262151,-70.5757850060516,
PE563,PE563,PE563-Santa Cecilia Esq. / San Pedro,-33.555493446597,-70.5763838807077,
PE564,PE564,PE564-Colombia Esq. / Sn. José De La Estrella,-33.5531715447734,-70.5771599669258,
PE565,PE565,PE565-Colombia Esq. / José Miguel Carrera,-33.5502855221655,-70.579032973363,
PE566,PE566,PE566-José Miguel Carrera Esq. / Perú,-33.5499563433716,-70.5827230038888,
PE567,PE567,PE567-Perú Esq. / Santa Amalia,-33.5437163234973,-70.5827749642586,
PE568,PE568,PE568-Perú Esq. / Río Danubio,-33.5414393505741,-70.5843139773127,
PE569,PE569,PE569-Perú Esq. / Enrique Olivares,-33.5398833309213,-70.5854760175783,
PE570,PE570,PE570-Perú Esq. / Rojas Magallanes,-33.5359692981598,-70.5873129906308,
PE571,PE571,PE571-Perú Esq. / Santa Julia,-33.5329008630691,-70.5886879153279,
PE572,PE572,PE572-Perú Esq. / Perpetua Freire,-33.5303352268675,-70.5899890382332,
PE573,PE573,PE573-Perpetua Freire Esq. / Santa Cruz,-33.5301942634804,-70.5923519871317,
PE1270,PE1270,PE1270-Parada 5 / Paradero 16   Av.Vicuña Mackenna,-33.5303252065099,-70.594619992338,
PE576,PE576,PE576-Colombia Esq. / Rojas Magallanes,-33.5361223231086,-70.5846629978708,
PE577,PE577,PE577-Colombia Esq. / Santa Julia,-33.5328303342033,-70.5861519579024,
PE578,PE578,PE578-Colombia Esq. / Perpetua Freire,-33.5302649965153,-70.5871928962446,
PE1340,PE1340,PE1340-Perpetua Freire Esq. / Perú,-33.5301358210775,-70.5899479146908,
PE580,PE580,PE580-Parada 4 / Paradero 16   Av.Vicuña Mackenna,-33.5302301551229,-70.59455697678,
PE581,PE581,PE581-Perpetua Freire Esq. / Riquelme,-33.5302721954432,-70.5926100192915,
PE582,PE582,PE582-Perpetua Freire Esq. / Perú,-33.5302052683291,-70.5902279715069,
PE583,PE583,PE583-Perú Esq. / Santa Julia,-33.5323152981851,-70.5891379799531,
PE584,PE584,PE584-Perú Esq. / Rojas Magallanes,-33.5355333970375,-70.5876119311285,
PE585,PE585,PE585-Perú Esq. / Enrique Olivares,-33.5393312976358,-70.5858860432999,
PE1374,PE1374,PE1374-Perú Esq. / Río Danubio,-33.5404406460299,-70.5851885307466,
PE1283,PE1283,PE1283-Perú Esq. / Río Paraná,-33.5416493200595,-70.5843049936021,
PE1279,PE1279,PE1279-Perú Esq. / Santa Amalia,-33.5432413223572,-70.5831139492987,
PE588,PE588,PE588-Perú Esq. / Av. Trinidad -Oriente,-33.5470204281541,-70.5829648892232,
PE589,PE589,PE589-Perú Esq. / José Miguel Carrera,-33.5497202977819,-70.5830218888606,
PE590,PE590,PE590-José Miguel Carrera Esq. / Colombia,-33.5501054053682,-70.5794160362873,
PE591,PE591,PE591-Colombia Esq. / Sn. José De La Estrella,-33.5527093967707,-70.5774540137906,
PE592,PE592,PE592-Colombia Esq. / San Pedro,-33.5551504592911,-70.5767040165129,
PE1272,PE1272,PE1272-Santa Cecilia Esq. / San Jorge,-33.5581944151093,-70.5759800116754,
PE864,PE864,PE864-Perpetua Freire Esq. / Colombia,-33.5301473090196,-70.5875090496498,
PE596,PE596,PE596-Colombia Esq. / Santa Julia,-33.5324353274562,-70.5864759777153,
PE597,PE597,PE597-Colombia Esq. / Enrique Olivares,-33.5393733254308,-70.5833169514024,
PE600,PE600,PE600-Elisa Correa Esq. / Giovanni Mochi,-33.5691072779687,-70.5861750395203,
PE601,PE601,PE601-Elisa Correa Esq. / Verde,-33.5695312428893,-70.5894030483774,
PE1299,PE1299,PE1299-Elisa Correa Esq. / Rucalin,-33.5698602131119,-70.592024977282,
PE1303,PE1303,PE1303-Rucalín Esq. / S. Sanfuentes,-33.5672351869929,-70.592585982301,
PE602,PE602,PE602-Salvador Sanfuentes Esq. / Concordia,-33.5674019902615,-70.5958680353194,
PE603,PE603,PE603-Concordia Esq. / Guacolda,-33.5655671737035,-70.5964040285432,
PE604,PE604,PE604-Los Gladiolos Esq. / María Elena,-33.5622273095429,-70.5969888809968,
PE605,PE605,PE605-Maria Elena Esq. / Av. Santa Raquel,-33.5621720852608,-70.599864964833,
PE606,PE606,PE606-General Arriagada Esq. / Cleopatra,-33.5588630064584,-70.604251965148,
PE607,PE607,PE607-General Arriagada Esq. / Río Tirúa,-33.5590657154035,-70.6053441866511,
PE608,PE608,PE608-General Arriagada Esq. / Turquesa,-33.5593799904295,-70.6080509967207,
PE609,PE609,PE609-General Arriagada Esq. / Bahía Catalina,-33.5596627417805,-70.6107986030283,
PE610,PE610,PE610-Pedro Lira Esq. / Vicuña,-33.551971844214,-70.6152999464549,
PE611,PE611,PE611-Pedro Lira Esq. / La Serena,-33.552091803281,-70.6170853827528,
PE612,PE612,PE612-La Serena Esq. / Psje. Maullin,-33.5504038620882,-70.6178100194234,
PE613,PE613,PE613-Canto General Esq. / Las Parcelas,-33.5501617515455,-70.6212640181553,
PE614,PE614,PE614-J. Edwards Bello Esq. / Manuel Plaza,-33.5498027590379,-70.6250680003064,
PE615,PE615,PE615-Las Uvas Y El Viento Esq. / Padre Luis Navarro,-33.549235465554,-70.6277318735485,
PE616,PE616,PE616-Las Uvas Y El Viento Esq. / Sofía Eastman,-33.5492161773408,-70.6292578864331,
PE617,PE617,PE617-Sofía Eastman Esq. / San Martín,-33.5474536322051,-70.6296850061413,
PE618,PE618,PE618-Diagonal Sur Oriente Esq. / Pasaje 1,-33.5450617199036,-70.6307541266538,
PE619,PE619,PE619-Alborada Esq. / Av. San Gregorio,-33.5452197756651,-70.6334483742193,
PE620,PE620,PE620-Manuel Rodríguez Esq. / Tacora,-33.5434836698738,-70.6292600237984,
PE621,PE621,PE621-Tacora Esq. / Diagonal,-33.545570589817,-70.6296752815143,
PE622,PE622,PE622-Sofía Eastman Esq. / San Martín,-33.5470372548844,-70.6299593638674,
PE623,PE623,PE623-Sofía Eastman Esq. / Padre M. Riesco,-33.5485236556365,-70.629704021903,
PE624,PE624,PE624-Las Uvas Y El Viento Esq. / Crepusculario,-33.5493436207772,-70.6271611337129,
PE625,PE625,PE625-J. Edwards Bello Esq. / Pasaje 11,-33.5494661590924,-70.6253319263901,
PE1402,PE1402,PE1402-Pedro Lira Esq. / Las Parcelas,-33.5526881533095,-70.6211360867285,
PE1403,PE1403,PE1403-Pedro Lira Esq. / La Serena,-33.5522668134926,-70.6176600327996,
PE630,PE630,PE630-Pedro Lira Esq. / Vicuña,-33.5520048470487,-70.6153899578405,
PE631,PE631,PE631-Pedro Lira Esq. / Bahía Catalina,-33.5520378692038,-70.6135310053031,
PE632,PE632,PE632-Bahía Catalina Esq. / Las Gaitas,-33.558739903235,-70.611435948724,
PE633,PE633,PE633-General Arriagada Esq. / La Huasca,-33.5595489808676,-70.6086409703413,
PE634,PE634,PE634-General Arriagada Esq. / Julio Cesar,-33.5593010645922,-70.6060959869243,
PE635,PE635,PE635-General Arriagada Esq. / Río 1,-33.5588310243027,-70.603603031123,
PE636,PE636,PE636-General Arriagada Esq. / Av. Santa Raquel,-33.5587950878554,-70.6014079768103,
PE637,PE637,PE637-Maria Elena Esq. / Los Gladiolos,-33.5619941510398,-70.5972850196625,
PE638,PE638,PE638-Concordia Esq. / Rafael Matus,-33.5649918906324,-70.596663395673,
PE639,PE639,PE639-Concordia Esq. / La Paz,-33.5672750058754,-70.5961969580951,
PE640,PE640,PE640-Salvador Sanfuentes Esq. / Rucalin,-33.567136165105,-70.5930970500183,
PE641,PE641,PE641-Rucalín Esq. / Elisa Correa S.,-33.5697933522638,-70.5923008310121,
PF162,PF162,PF162-Elisa Correa Esq. / Ulises,-33.5696482929308,-70.5896559885573,
PF163,PF163,PF163-Elisa Correa Esq. / Manuel A. Caro,-33.5691653446743,-70.5859509475622,
PE645,PE645,PE645-Alicahue Esq. / Santa Florencia,-33.538842654551,-70.5635509985195,
PE646,PE646,PE646-Enrique Olivares Esq. / Alameda Oriente,-33.540039642109,-70.5634660469863,
PE647,PE647,PE647-Enrique Olivares Esq. / Richmond,-33.5399276099744,-70.5671729868171,
PE648,PE648,PE648-Parada 4 / Paradero 19   Av. La Florida,-33.5397435093824,-70.5712199971795,
PE649,PE649,PE649-Enrique Olivares Esq. / Avenida México,-33.5396254714473,-70.5751890318442,
PE650,PE650,PE650-Enrique Olivares Esq. / Venezuela,-33.539624444796,-70.5789609497297,
PE651,PE651,PE651-Enrique Olivares Esq. / Colombia,-33.5396122131225,-70.5828665224286,
PE652,PE652,PE652-Colombia Esq. / San Cristobal 5,-33.5418424625257,-70.5817428927964,
PE653,PE653,PE653-Colombia Esq. / Santa Amalia,-33.5433073616936,-70.5807080143425,
PE654,PE654,PE654-Santa Amalia Esq. / Perú,-33.5434544295398,-70.5826343825728,
PE655,PE655,PE655-Santa Amalia Esq. / Chacalluta,-33.5433958932971,-70.5865408936212,
PE656,PE656,PE656-Parada 4 / Paradero 20   Av.Vicuña Mackenna,-33.5433635730077,-70.5889106087608,
PE663,PE663,PE663-Calbuco Esq. / Combarbalá,-33.5266607565041,-70.6109240011211,
PE664,PE664,PE664-Calbuco Esq. / Combarbalá,-33.5280079400165,-70.6108029766275,
PE665,PE665,PE665-Calbuco Esq. / Tomé,-33.5309595109277,-70.6108374764132,
PE666,PE666,PE666-Tomé Esq. / 7 Oriente,-33.5313119410685,-70.6131899661428,
PE667,PE667,PE667-Tomé Esq. / Coronel,-33.5315070143532,-70.6161455799468,
PE668,PE668,PE668-Tomé Esq. / Parral,-33.5317908045753,-70.619937611063,
PE669,PE669,PE669-Tomé Esq. / La Serena,-33.5319747527462,-70.6225259558205,
PE670,PE670,PE670-Tomé Esq. / El Tabo,-33.5322156946702,-70.6259129811294,
PE671,PE671,PE671-Tomé Esq. / Los Vilos,-33.5324626640394,-70.6294719977768,
